applicant_id,business_type,years_in_operation,promoter_credit_score,promoter_exp_years,prior_default,annual_revenue,gst_turnover,ebitda_margin,net_margin,total_debt,existing_emi,loan_amount_requested,loan_tenure_months,loan_purpose,proposed_emi,dscr,collateral_type,collateral_value,default_probability_true,default_flag
APP_03854,Logistics,9,804,20,0,2267744,2308080,0.0885,0.0504,1192087,24185,863187,48,Working Capital,30602,0.31,Inventory,1632946,0.1192,0
APP_03855,Services,10,758,21,0,1556480,1355791,0.2699,0.1818,2520047,62062,100000,36,Expansion,4218,0.53,Real Estate,199000,0.2689,0
APP_03856,Manufacturing,5,723,15,0,1448491,1195847,0.157,0.0985,717327,9334,338753,12,Debt Consolidation,32783,0.45,Machinery,647109,0.2689,0
APP_03857,Retail/Trading,4,685,16,0,23106767,25092363,0.0766,-0.0103,8528640,193357,3756167,36,Debt Consolidation,157188,0.42,Real Estate,2791824,0.8176,0
APP_03858,Services,10,812,11,0,1512666,1684715,0.193,0.1948,499421,13319,231505,24,Equipment Purchase,12373,0.95,None,0,0.1824,0
APP_03859,Retail/Trading,3,649,10,0,1761069,2008064,0.019,0.0357,85465,1545,136988,24,Expansion,7246,0.32,Real Estate,69953,0.5,1
APP_03860,Tech/Startup,12,768,16,0,1626919,1850740,0.1087,-0.0465,749349,15546,469286,24,Inventory Restocking,24538,0.37,Receivables,878015,0.69,1
APP_03861,Tech/Startup,3,876,16,0,1096858,1043883,0.1511,-0.0694,343955,7384,205542,36,Debt Consolidation,7952,0.9,Receivables,392448,0.4502,1
APP_03862,Services,5,751,19,0,7768463,8497051,0.2394,0.1398,3228539,72926,2968862,12,Inventory Restocking,291388,0.43,Real Estate,4358151,0.2689,0
APP_03863,Retail/Trading,8,656,15,0,2833151,2927822,-0.0333,0.0072,525881,7307,848098,48,Inventory Restocking,30093,-0.21,Receivables,1662616,0.5,1
APP_03864,Retail/Trading,7,881,18,0,4427921,3583718,0.1333,0.0907,1088031,14782,907776,36,Expansion,34507,1.0,Receivables,534312,0.1192,0
APP_03865,Manufacturing,3,852,16,0,4686328,4501870,0.1975,0.0917,764625,20002,1263219,24,Inventory Restocking,68235,0.87,Machinery,1797159,0.1192,1
APP_03866,Retail/Trading,7,812,18,0,7620843,6257867,0.0112,0.0356,396398,6368,557086,36,Inventory Restocking,22085,0.25,Receivables,512234,0.1192,0
APP_03867,Retail/Trading,9,642,22,0,6086152,5071848,0.0849,0.1002,950115,22362,1559262,48,Working Capital,53159,0.57,Real Estate,1216906,0.5,0
APP_03868,Services,2,829,9,0,22310276,18347992,0.1627,0.1125,10799965,180063,6317208,36,Inventory Restocking,249023,0.7,Machinery,3738028,0.1192,0
APP_03869,Services,8,704,19,0,2418137,2863989,0.3106,0.1963,836358,15869,210758,24,Working Capital,11185,2.31,Real Estate,232345,0.018,0
APP_03870,Manufacturing,5,710,6,0,2648351,3012977,0.1666,0.0691,386786,8465,764977,24,Expansion,42619,0.72,Real Estate,1197768,0.2689,0
APP_03871,Retail/Trading,3,750,16,0,4844171,4726175,0.1087,0.0953,1596057,19581,1045869,48,Inventory Restocking,37200,0.77,Inventory,1206734,0.2689,0
APP_03872,Manufacturing,7,747,13,0,4935960,4438410,0.1176,0.094,1366674,16682,1075378,24,Debt Consolidation,56652,0.66,Machinery,961263,0.2689,0
APP_03873,Manufacturing,10,645,18,0,909347,753830,0.1399,0.0911,417607,6621,275761,12,Inventory Restocking,26062,0.32,Real Estate,323835,0.5,0
APP_03874,Tech/Startup,4,530,15,0,812618,790253,0.1389,-0.0676,656135,14572,168563,36,Working Capital,6721,0.44,None,0,0.9781,1
APP_03875,Manufacturing,7,594,14,0,4551960,4734680,0.199,0.0652,2482988,38798,600956,24,Debt Consolidation,33172,1.05,Machinery,316041,0.6225,0
APP_03876,Retail/Trading,4,570,16,0,28430050,31808714,0.1086,-0.0283,11780653,146220,4389581,60,Expansion,120722,0.96,Receivables,7976193,0.9526,1
APP_03877,Manufacturing,9,708,17,0,32014719,26272059,0.1882,0.0534,6245377,115372,9874073,48,Equipment Purchase,327553,1.13,Machinery,15323452,0.1192,0
APP_03878,Logistics,11,673,23,0,1410353,1364020,0.095,-0.0177,719894,16894,105562,36,Equipment Purchase,4432,0.52,Real Estate,193505,0.8176,1
APP_03879,Services,7,456,14,0,3215187,3828461,0.2388,0.1898,3786300,54638,1106953,48,Working Capital,35427,0.71,None,0,0.8808,1
APP_03880,Retail/Trading,9,751,12,0,6550333,5556570,0.0017,0.0358,37068,549,1662286,36,Expansion,63194,0.01,Real Estate,2777531,0.2689,1
APP_03881,Services,10,548,19,0,7761611,7452076,0.148,0.1455,1732957,48048,2362943,48,Expansion,83571,0.73,Machinery,3595289,0.8176,0
APP_03882,Services,4,778,10,0,1675588,1524822,0.2929,0.1467,1395231,18126,285337,36,Inventory Restocking,11903,1.36,Machinery,176336,0.0474,0
APP_03883,Construction,4,812,18,0,41573867,35488107,0.179,0.0449,15895054,234731,5319779,12,Equipment Purchase,515100,0.83,Receivables,3344047,0.1545,0
APP_03884,Retail/Trading,8,617,16,0,2718764,3087369,0.2092,0.063,3395717,74806,901546,60,Inventory Restocking,24435,0.48,Machinery,1784104,0.5,1
APP_03885,Logistics,13,771,21,0,8391005,9052602,0.1305,0.1014,3502936,96885,719721,48,Expansion,25428,0.75,Machinery,1245431,0.2689,0
APP_03886,Logistics,2,762,5,0,3630511,3502072,0.1897,0.0339,1944013,23515,392272,60,Working Capital,11059,1.66,Real Estate,684553,0.0474,0
APP_03887,Logistics,8,673,22,1,3651972,3460706,0.145,0.0411,757346,10485,546781,48,Working Capital,17437,1.58,Machinery,691620,0.5,1
APP_03888,Services,12,636,18,0,13363572,15115529,0.2959,0.1972,7178174,134115,2310935,36,Debt Consolidation,92935,1.45,None,0,0.1824,0
APP_03889,Services,5,602,10,0,17574769,14698017,0.176,0.1536,13652870,240478,2131457,24,Working Capital,119960,0.72,Receivables,2177619,0.5,1
APP_03890,Retail/Trading,6,589,17,0,12199316,10475959,0.1531,0.0528,6429617,103929,4506675,24,Equipment Purchase,255256,0.43,None,0,0.8808,1
APP_03891,Tech/Startup,6,578,17,1,1867654,2171371,0.1214,-0.0177,559736,7940,111149,24,Debt Consolidation,6084,1.35,None,0,0.9781,1
APP_03892,Services,5,848,19,0,1072273,1208325,0.1831,0.167,418914,9456,355150,24,Equipment Purchase,20046,0.55,Real Estate,461324,0.1192,0
APP_03893,Services,3,690,5,0,131219016,145646691,0.3117,0.1671,65603903,1445179,25440013,36,Inventory Restocking,1018731,1.38,Receivables,21151082,0.1192,0
APP_03894,Retail/Trading,5,631,14,0,7790123,8176438,0.019,0.0187,101759,2655,2669205,36,Inventory Restocking,101233,0.12,Real Estate,4719855,0.5,1
APP_03895,Services,3,615,8,0,1835017,1682673,0.2506,0.1254,2700814,32415,602964,36,Working Capital,23610,0.68,None,0,0.6225,0
APP_03896,Tech/Startup,9,743,16,0,16695668,19599289,0.0549,-0.0353,4257513,54564,1542063,36,Debt Consolidation,60583,0.66,None,0,0.7858,0
APP_03897,Manufacturing,1,766,2,0,1817417,1811505,0.2324,0.0234,2366353,37836,514774,36,Equipment Purchase,21462,0.59,Inventory,900347,0.5,1
APP_03898,Tech/Startup,10,756,24,0,57202333,52182703,0.0758,-0.0717,12014188,212065,10436922,36,Equipment Purchase,400767,0.59,None,0,0.7858,1
APP_03899,Services,11,816,22,0,3304312,3126638,0.3251,0.1717,5672834,119687,1114724,60,Expansion,30701,0.6,Real Estate,1909949,0.1192,0
APP_03900,Tech/Startup,7,783,9,0,15106918,12187300,0.1696,-0.0234,4891382,75765,5255039,36,Working Capital,214664,0.74,None,0,0.5744,1
APP_03901,Retail/Trading,16,777,23,0,5107049,4606883,0.1391,0.0386,2346552,33936,593266,12,Inventory Restocking,55759,0.66,Receivables,935908,0.2689,0
APP_03902,Retail/Trading,8,691,22,0,865495,757466,0.1038,0.0457,144954,2098,188268,36,Expansion,7579,0.77,Inventory,359824,0.5,0
APP_03903,Logistics,7,734,10,0,1654925,1413674,0.1217,0.0502,953727,26267,427039,48,Inventory Restocking,13242,0.42,Receivables,218979,0.2689,0
APP_03904,Retail/Trading,1,594,4,0,2145595,1744059,0.1037,0.0435,720501,10337,515858,36,Inventory Restocking,21213,0.59,Receivables,678978,0.9241,1
APP_03905,Tech/Startup,11,651,12,0,2369562,2110687,0.1106,-0.0446,903745,11648,327283,60,Equipment Purchase,10214,1.0,None,0,0.9089,1
APP_03906,Retail/Trading,3,741,17,0,6749385,5678983,0.1156,0.0262,4078037,98228,981170,12,Inventory Restocking,95868,0.33,Machinery,1262032,0.2689,0
APP_03907,Services,3,806,13,0,500000,409028,0.189,0.1562,431371,5969,175183,24,Debt Consolidation,9116,0.52,Machinery,201735,0.1192,0
APP_03908,Retail/Trading,7,613,16,0,6804731,5817561,0.0351,0.0612,1388639,18388,418117,24,Inventory Restocking,22838,0.48,Inventory,622115,0.5,1
APP_03909,Services,3,759,14,0,503361,443441,0.2207,0.135,303140,6154,100000,48,Debt Consolidation,3135,1.0,Inventory,164215,0.2689,0
APP_03910,Retail/Trading,5,656,17,0,8281403,8003023,0.1007,0.0296,2534631,36115,1060649,36,Inventory Restocking,40353,0.91,Receivables,1443809,0.5,1
APP_03911,Manufacturing,12,808,12,1,2062318,2131360,0.2091,0.0737,1675216,41216,370668,24,Expansion,20282,0.58,Machinery,388142,0.5,1
APP_03912,Retail/Trading,15,565,21,1,6334638,5884285,0.0653,0.0071,1237962,18432,1837905,24,Equipment Purchase,100219,0.29,Real Estate,2559854,0.9707,1
APP_03913,Manufacturing,4,548,17,0,1087344,931314,0.0907,0.0642,277023,4579,256929,36,Expansion,9827,0.57,Inventory,447217,0.8176,1
APP_03914,Construction,5,826,8,0,2532732,2978820,0.1606,0.0985,965131,12567,605881,60,Equipment Purchase,17247,1.14,Machinery,946562,0.063,0
APP_03915,Construction,21,744,26,0,500000,502970,0.1826,0.0429,463258,8029,152975,36,Expansion,6021,0.54,Receivables,212980,0.3318,0
APP_03916,Retail/Trading,15,806,22,0,1208084,1324968,0.0881,0.0308,365552,6464,403809,24,Working Capital,21555,0.32,Receivables,396847,0.1192,1
APP_03917,Services,10,813,20,0,28968460,31221454,0.3079,0.1895,34260672,423904,3069384,36,Inventory Restocking,121068,1.36,Inventory,1832337,0.018,0
APP_03918,Retail/Trading,3,654,9,0,29901033,27328309,-0.0173,0.0718,841105,10403,2625630,36,Inventory Restocking,110017,-0.36,Real Estate,5008878,0.5,0
APP_03919,Services,4,700,16,0,1211024,1240021,0.1715,0.1582,391500,10380,188225,36,Working Capital,7444,0.97,Inventory,307103,0.2689,0
APP_03920,Tech/Startup,10,457,23,0,3590225,3736941,-0.0045,-0.0195,38245,644,1219397,36,Working Capital,48081,-0.03,Receivables,2318322,0.9644,0
APP_03921,Logistics,1,535,7,0,9341627,8787821,0.1031,0.0703,2945953,67373,2238349,36,Debt Consolidation,84891,0.53,Real Estate,3475575,0.9241,1
APP_03922,Retail/Trading,12,641,17,0,5936146,6341624,0.0656,0.0591,288748,5876,593549,60,Expansion,18174,1.35,Inventory,831089,0.1192,0
APP_03923,Tech/Startup,13,638,23,0,2700402,3014379,0.0167,-0.0317,242296,3564,289775,24,Inventory Restocking,15928,0.19,None,0,0.9089,0
APP_03924,Retail/Trading,5,789,8,0,831920,786733,0.1008,0.0412,458940,10873,303146,48,Debt Consolidation,9865,0.34,Receivables,295073,0.1192,0
APP_03925,Construction,15,736,18,1,15439415,12443645,0.1657,0.094,10588005,289756,2754994,60,Inventory Restocking,79691,0.58,Real Estate,4300292,0.7858,1
APP_03926,Manufacturing,8,632,16,0,2930238,2753645,0.1993,0.0377,1307425,18439,408322,36,Working Capital,17047,1.37,Machinery,509626,0.1192,0
APP_03927,Services,2,674,12,0,748211,633529,0.2557,0.1607,501177,7504,219082,24,Debt Consolidation,11696,0.83,Machinery,380154,0.5,1
APP_03928,Services,6,479,10,1,5105203,4401926,0.2467,0.1546,5714196,72032,1793327,48,Debt Consolidation,59539,0.8,None,0,0.982,1
APP_03929,Services,4,488,12,0,3568700,3377345,0.2739,0.1727,2027855,32691,731024,48,Debt Consolidation,22612,1.47,Receivables,800708,0.3775,1
APP_03930,Manufacturing,7,773,21,0,2927430,2585062,0.1785,0.1059,2011497,24718,956965,24,Expansion,53837,0.55,Machinery,1480958,0.2689,0
APP_03931,Logistics,2,564,12,0,6273682,7365023,0.2185,0.0438,7516911,115206,1257954,36,Debt Consolidation,49858,0.69,None,0,0.8808,1
APP_03932,Manufacturing,16,797,27,0,4174808,4429977,0.1433,0.1011,1649547,30220,1219037,36,Inventory Restocking,47859,0.64,Real Estate,684074,0.1192,0
APP_03933,Services,9,716,17,0,20698305,20850347,0.2498,0.1398,19278123,295648,5199129,24,Expansion,284456,0.74,Real Estate,5583841,0.2689,0
APP_03934,Retail/Trading,4,723,7,0,1801482,1448192,0.0573,0.0489,578448,8038,654039,48,Inventory Restocking,21889,0.29,Machinery,612080,0.2689,0
APP_03935,Retail/Trading,7,661,8,0,2137236,1798371,0.1026,0.086,520489,9879,350010,36,Debt Consolidation,13924,0.77,Machinery,678389,0.5,1
APP_03936,Services,6,588,7,1,13604049,15173835,0.1988,0.12,12649787,234771,4348489,48,Debt Consolidation,154133,0.58,Real Estate,7415322,0.9707,1
APP_03937,Retail/Trading,16,816,24,0,107650136,102902496,0.0833,0.0065,41740155,630163,31151588,36,Inventory Restocking,1233375,0.4,Machinery,46121107,0.1192,0
APP_03938,Manufacturing,6,873,14,1,89221432,73000732,0.0609,0.0673,30488639,526861,30655442,36,Equipment Purchase,1311122,0.25,Inventory,36459547,0.5,0
APP_03939,Manufacturing,7,767,9,0,12971646,14660860,0.2582,0.1546,17488178,285312,3406862,36,Debt Consolidation,142146,0.65,Machinery,5934305,0.2689,0
APP_03940,Retail/Trading,2,734,16,1,3538929,3259560,0.1071,-0.0034,1750520,21055,746885,24,Debt Consolidation,41962,0.5,Real Estate,1387576,0.9241,1
APP_03941,Tech/Startup,7,793,11,0,2839538,2710390,0.0609,-0.0472,692096,18164,191126,48,Expansion,6163,0.59,None,0,0.5744,1
APP_03942,Logistics,8,699,12,0,3387153,4029857,0.0948,0.0549,586462,8740,1164823,36,Inventory Restocking,44414,0.5,Real Estate,2273855,0.5,0
APP_03943,Manufacturing,3,643,4,0,666990,537730,0.1522,0.0433,425106,5294,245770,48,Debt Consolidation,8093,0.63,Inventory,203556,0.5,1
APP_03944,Retail/Trading,9,674,10,0,12231588,13314447,0.0776,0.0439,1916521,40485,2536570,48,Inventory Restocking,82186,0.64,Receivables,1596616,0.5,0
APP_03945,Manufacturing,1,678,10,0,26314276,31039100,0.1313,0.1084,10089512,218494,3362750,36,Expansion,128057,0.83,Machinery,2600811,0.7311,1
APP_03946,Manufacturing,5,765,16,0,4583385,3783785,0.1528,0.0761,3083568,57718,1267326,24,Inventory Restocking,65931,0.47,Machinery,1554850,0.2689,0
APP_03947,Services,2,784,14,0,66418419,76144121,0.2531,0.1338,70803438,1789964,6150024,60,Inventory Restocking,169359,0.71,Machinery,8514020,0.1192,0
APP_03948,Services,6,754,6,0,141993730,137236468,0.2703,0.1243,103878366,1651650,9129687,36,Expansion,362145,1.59,Inventory,12717751,0.0474,0
APP_03949,Manufacturing,4,528,5,0,15589427,17946526,0.2694,0.1409,6320360,94359,2362376,60,Debt Consolidation,74044,2.08,Machinery,1474020,0.1824,0
APP_03950,Retail/Trading,8,725,21,0,2411017,2226115,0.0761,0.0471,580639,7705,694299,36,Inventory Restocking,28513,0.42,Receivables,669080,0.2689,0
APP_03951,Manufacturing,6,722,16,0,1924465,2296012,0.1801,0.0978,687995,17561,644640,24,Equipment Purchase,34591,0.55,Machinery,990012,0.2689,0
APP_03952,Tech/Startup,8,590,14,0,13644994,14447589,0.1342,-0.0273,3489285,61283,1431348,48,Debt Consolidation,49854,1.37,None,0,0.8581,1
APP_03953,Construction,6,768,6,0,19075810,20045550,0.1747,0.0364,7654607,103943,7270787,48,Expansion,244850,0.8,Real Estate,11995484,0.3318,0
APP_03954,Manufacturing,12,758,26,0,2450449,2750289,0.1722,0.0577,1850550,25392,596014,48,Working Capital,19621,0.78,Inventory,1178874,0.2689,0
APP_03955,Retail/Trading,11,718,11,0,1340494,1306491,0.1062,0.0581,460373,11644,501130,12,Equipment Purchase,47134,0.2,Machinery,278131,0.2689,0
APP_03956,Logistics,3,792,11,0,691859,625072,0.1388,0.0725,245024,6704,100000,48,Debt Consolidation,3547,0.78,Inventory,53488,0.1192,0
APP_03957,Logistics,11,653,23,0,1540517,1394432,0.131,0.1055,1100410,14951,323957,36,Expansion,13249,0.6,None,0,0.6225,1
APP_03958,Retail/Trading,8,612,9,0,3263009,3041912,0.1005,0.0024,1439181,33765,655157,36,Equipment Purchase,26189,0.46,Real Estate,1236998,0.5,0
APP_03959,Manufacturing,13,747,23,0,19946570,20882883,0.1257,0.093,8073920,126681,3871477,60,Debt Consolidation,111723,0.88,Inventory,6438982,0.2689,0
APP_03960,Manufacturing,3,725,17,0,2710740,3077654,0.2156,0.0921,1646631,40633,1018630,36,Working Capital,42378,0.59,Machinery,1362465,0.2689,1
APP_03961,Services,2,583,5,0,500000,499915,0.2613,0.1165,653738,13026,173647,24,Debt Consolidation,9128,0.49,Machinery,300464,0.8176,0
APP_03962,Retail/Trading,2,794,12,0,2455227,2360404,0.1748,-0.0098,622802,14289,805307,36,Working Capital,32104,0.77,Machinery,947750,0.3775,1
APP_03963,Manufacturing,15,591,17,0,3613622,4038363,0.0727,0.0659,1091247,15294,542561,36,Working Capital,20668,0.61,Real Estate,300026,0.8176,1
APP_03964,Services,13,689,26,0,3519791,3223660,0.2796,0.138,605880,8872,593664,48,Inventory Restocking,18542,2.99,Inventory,603397,0.0474,0
APP_03965,Manufacturing,11,784,21,0,500000,537807,0.1192,0.0553,32077,754,100000,24,Expansion,5430,0.8,Real Estate,68724,0.1192,0
APP_03966,Tech/Startup,2,764,5,0,3579099,3014754,0.1884,-0.0399,3792522,97624,1172939,48,Inventory Restocking,38399,0.41,None,0,0.7858,1
APP_03967,Retail/Trading,11,700,21,0,26272729,22208214,0.1248,0.0917,10908804,186845,4925854,48,Working Capital,169602,0.77,Inventory,6686206,0.2689,0
APP_03968,Manufacturing,2,745,15,0,3080520,3258026,0.2513,0.053,1728463,38083,1209228,24,Expansion,68443,0.61,Machinery,1356808,0.2689,1
APP_03969,Services,0,620,10,0,2398226,1997962,0.2625,0.1736,3066157,84256,425710,12,Expansion,41562,0.42,Inventory,264722,0.7311,0
APP_03970,Retail/Trading,4,572,10,0,2133793,1839373,0.0854,0.0097,1078374,22149,233490,36,Expansion,9337,0.48,Inventory,197901,0.8176,1
APP_03971,Construction,5,735,14,0,6477630,6799876,0.0067,0.1004,29793,643,2432019,48,Equipment Purchase,79582,0.04,None,0,0.4502,0
APP_03972,Services,14,774,27,0,866326,844911,0.3424,0.1721,210258,3052,280645,36,Debt Consolidation,11423,1.71,Real Estate,471775,0.0474,0
APP_03973,Retail/Trading,3,555,4,0,1383058,1416968,0.0788,0.0134,566988,7332,351480,48,Working Capital,10998,0.5,Inventory,537068,0.8176,1
APP_03974,Services,22,651,23,0,20717989,24670508,0.2565,0.1901,18927209,399252,7260691,36,Expansion,310148,0.62,None,0,0.6225,1
APP_03975,Retail/Trading,7,577,15,0,12058472,12694971,0.1076,-0.0353,6946603,148729,4610026,36,Equipment Purchase,196769,0.31,Receivables,3188375,0.9526,1
APP_03976,Logistics,6,741,11,0,2811114,2913270,0.2002,0.0704,2431239,44517,988050,12,Equipment Purchase,96778,0.33,None,0,0.3775,0
APP_03977,Retail/Trading,6,607,16,0,9660855,9197667,0.0264,0.0477,787598,17785,3541492,12,Working Capital,342265,0.06,Real Estate,3451481,0.5,0
APP_03978,Services,2,536,16,0,1787630,1881214,0.2604,0.1561,645823,7929,259087,48,Inventory Restocking,8640,2.34,Inventory,492271,0.1824,0
APP_03979,Manufacturing,5,788,19,0,1761125,1418057,0.0996,0.0722,463817,9725,402940,48,Equipment Purchase,13848,0.62,Real Estate,730299,0.1192,0
APP_03980,Retail/Trading,7,776,13,1,1718710,1758116,-0.0006,0.0668,4945,122,564342,36,Working Capital,22207,-0.0,None,0,0.8176,1
APP_03981,Tech/Startup,11,499,15,0,819349,678059,0.0571,-0.0163,83655,1333,191815,36,Equipment Purchase,8064,0.42,Receivables,234563,0.9644,1
APP_03982,Tech/Startup,5,772,17,0,4810624,4272165,0.1307,-0.0619,2778300,44952,1321208,36,Working Capital,50802,0.55,None,0,0.7858,1
APP_03983,Retail/Trading,7,723,11,0,58714523,60196970,0.0426,0.0363,4650266,70106,21900260,24,Expansion,1219495,0.16,Real Estate,27591898,0.2689,0
APP_03984,Retail/Trading,10,689,24,0,500000,533590,0.1342,0.0544,204687,2484,100000,36,Inventory Restocking,4212,0.84,Real Estate,84222,0.5,1
APP_03985,Tech/Startup,4,698,7,0,40759814,38881545,0.1283,-0.0549,5070497,98403,9733121,36,Equipment Purchase,375977,0.92,None,0,0.9089,1
APP_03986,Logistics,12,658,19,0,500000,483795,0.1608,0.0037,241412,4532,123619,36,Equipment Purchase,4966,0.71,Receivables,131550,0.5,0
APP_03987,Manufacturing,9,598,15,0,9809888,9802128,0.1623,0.0803,6161721,118090,1724950,36,Equipment Purchase,72855,0.69,Machinery,2887632,0.8176,1
APP_03988,Retail/Trading,10,648,19,0,580339,640479,0.0188,0.0195,39303,593,103820,48,Debt Consolidation,3699,0.21,None,0,0.6225,1
APP_03989,Retail/Trading,1,627,2,0,9953189,8032732,0.1646,0.0471,4482019,68959,3176695,36,Debt Consolidation,132896,0.68,Receivables,2187646,0.7311,0
APP_03990,Logistics,5,711,19,0,2031951,1988928,0.167,0.0366,859412,14000,762652,36,Expansion,32399,0.61,Machinery,1071021,0.2689,0
APP_03991,Manufacturing,4,786,5,1,12759353,10280331,0.066,0.125,1697167,31730,3468082,36,Equipment Purchase,147264,0.39,Machinery,5045612,0.5,1
APP_03992,Retail/Trading,1,595,6,0,2051951,1903506,0.0434,0.0201,419936,7428,453030,48,Inventory Restocking,16188,0.31,Real Estate,595311,0.9241,1
APP_03993,Tech/Startup,11,745,22,0,9741609,9818952,0.0326,-0.0082,1524086,20584,3045478,36,Debt Consolidation,121346,0.19,Receivables,5117070,0.69,1
APP_03994,Manufacturing,1,655,11,0,4156922,3458424,0.1665,0.076,2185229,33493,1659581,24,Working Capital,88126,0.47,Inventory,2758448,0.7311,0
APP_03995,Retail/Trading,14,723,14,0,22971180,22835314,0.1107,0.0189,6620059,94057,1811060,60,Working Capital,54026,1.43,Real Estate,3593115,0.0474,0
APP_03996,Retail/Trading,6,768,12,0,4269158,4994187,0.0498,-0.0054,851053,17268,1187056,36,Working Capital,45965,0.28,Receivables,778945,0.6225,1
APP_03997,Retail/Trading,8,715,22,0,6907563,7419668,0.0145,0.0621,358322,4492,1689851,24,Expansion,92015,0.09,Inventory,2036273,0.2689,1
APP_03998,Retail/Trading,4,576,11,0,5760957,6411375,0.1434,-0.0209,3444620,91398,1518509,36,Equipment Purchase,61764,0.45,Machinery,2300420,0.9526,1
APP_03999,Services,11,649,24,0,15365052,15859279,0.2474,0.1532,8299905,128494,890971,48,Equipment Purchase,31064,1.99,Real Estate,1781179,0.1192,0
APP_04000,Manufacturing,6,762,15,0,16464330,19074644,0.1175,0.0555,9355155,124747,6330301,36,Debt Consolidation,250596,0.43,Real Estate,8811480,0.2689,0
APP_04001,Services,9,794,16,0,5626902,4832089,0.2551,0.1291,3217948,41478,449531,36,Working Capital,18335,2.0,Machinery,633336,0.018,0
APP_04002,Tech/Startup,12,625,14,0,670727,657255,0.1016,-0.0824,191014,3720,105717,24,Expansion,5940,0.59,None,0,0.9089,1
APP_04003,Tech/Startup,9,681,21,0,1664307,1728904,0.0708,-0.0583,144760,2492,256975,36,Inventory Restocking,10250,0.77,None,0,0.9089,0
APP_04004,Manufacturing,4,737,10,0,13752732,15807254,0.1333,0.1144,9541134,253250,4216446,24,Equipment Purchase,229903,0.32,Real Estate,3724786,0.2689,0
APP_04005,Manufacturing,6,786,6,0,836141,771928,0.1224,0.1083,413792,5598,238156,36,Equipment Purchase,9935,0.55,Inventory,382493,0.1192,0
APP_04006,Retail/Trading,11,687,23,0,2216810,1774448,-0.0688,0.0301,273579,6516,158732,36,Expansion,6195,-1.0,Receivables,246709,0.5,1
APP_04007,Retail/Trading,0,718,14,1,2578593,3067921,-0.0247,0.067,330695,5848,264043,36,Debt Consolidation,10111,-0.33,Real Estate,207728,0.8808,0
APP_04008,Retail/Trading,5,785,15,0,4050105,3282168,0.1812,0.0289,3212389,38444,654394,36,Expansion,26952,0.94,Machinery,557070,0.1192,0
APP_04009,Services,6,771,8,0,3412325,2937829,0.3361,0.1261,3362879,42009,1011537,36,Debt Consolidation,40087,1.16,Inventory,1868490,0.1192,0
APP_04010,Manufacturing,7,790,19,0,5600492,5425860,0.1991,0.1054,6628864,127868,2101485,36,Equipment Purchase,83399,0.44,Inventory,1890958,0.1192,1
APP_04011,Manufacturing,4,759,9,0,1484269,1482113,0.1423,0.0797,497448,10641,238100,24,Debt Consolidation,13409,0.73,Machinery,137604,0.2689,0
APP_04012,Retail/Trading,6,561,14,0,1885144,2137350,0.0966,0.0362,190777,3967,441031,24,Debt Consolidation,23686,0.55,Real Estate,501761,0.8176,1
APP_04013,Services,7,709,11,0,45104464,44163006,0.2672,0.2142,54644760,793451,8137461,24,Debt Consolidation,459238,0.8,Receivables,14575920,0.2689,0
APP_04014,Manufacturing,7,777,19,0,28796047,29342355,0.2502,0.1055,33607026,474419,7258763,48,Debt Consolidation,227672,0.86,Real Estate,5592015,0.2689,0
APP_04015,Services,7,683,20,0,9907751,8718820,0.3534,0.1171,2886230,62214,2673022,48,Working Capital,87002,1.96,Real Estate,3122666,0.1192,0
APP_04016,Retail/Trading,5,652,9,0,11195977,11505696,0.1212,0.0559,6792397,142939,2590784,48,Working Capital,88859,0.49,Inventory,3404929,0.5,1
APP_04017,Logistics,7,709,15,0,7324956,6880723,0.0994,0.1147,3471704,67382,1363597,36,Working Capital,52373,0.51,Receivables,719681,0.2689,0
APP_04018,Logistics,14,688,25,0,4949864,4155375,0.2009,0.0661,5581022,98270,1771675,36,Working Capital,70359,0.49,None,0,0.6225,1
APP_04019,Retail/Trading,6,826,14,0,1857183,2188848,0.0446,-0.0161,95376,1191,614116,48,Expansion,21551,0.3,None,0,0.5,1
APP_04020,Retail/Trading,7,820,12,0,30000665,24980765,0.0283,0.0792,3234926,86791,11983524,36,Inventory Restocking,498354,0.12,Real Estate,6857581,0.1192,0
APP_04021,Retail/Trading,6,704,10,0,49585409,53113488,0.0664,0.0646,5615725,84277,9641511,12,Debt Consolidation,913474,0.27,Inventory,15253890,0.2689,1
APP_04022,Retail/Trading,13,772,22,0,2710812,3153425,0.0983,-0.0307,718467,9287,172299,60,Expansion,4902,1.56,Machinery,158066,0.1824,0
APP_04023,Services,5,743,6,0,19641755,17121361,0.237,0.1213,9113227,128860,5460009,12,Working Capital,523390,0.59,Inventory,7937515,0.2689,1
APP_04024,Tech/Startup,3,674,13,0,3109435,2782468,0.1416,-0.0234,1308545,28199,1008076,36,Debt Consolidation,41769,0.52,None,0,0.9089,1
APP_04025,Services,9,835,16,0,2016740,1957614,0.2408,0.1962,544230,9242,762074,36,Inventory Restocking,29368,1.05,Receivables,1237811,0.0474,0
APP_04026,Tech/Startup,5,866,16,0,3070292,2817926,0.1541,-0.0628,1026397,12879,164651,48,Debt Consolidation,5511,2.14,None,0,0.063,0
APP_04027,Retail/Trading,9,779,16,0,3294377,3635718,0.1073,0.0062,314583,7570,1178905,60,Equipment Purchase,31870,0.75,Machinery,1285143,0.2689,0
