applicant_id,business_type,years_in_operation,annual_revenue,monthly_cashflow,loan_amount_requested,credit_score,existing_loans,debt_to_income_ratio,collateral_value,repayment_history,default_flag
APP004165,Trading,4,410159,1926,75394,780,0,0.541,62082,Average,0
APP004166,Trading,8,277023,1583,50000,632,0,0.749,94126,Good,0
APP004167,Manufacturing,9,409448,3128,137335,827,0,0.693,187674,Good,0
APP004168,Manufacturing,16,100000,802,50000,574,1,1.781,63754,Average,0
APP004169,Manufacturing,5,1989462,15028,219301,631,0,0.19,426648,Average,0
APP004170,Manufacturing,5,2796713,22452,498966,700,0,0.761,346520,Good,0
APP004171,Manufacturing,11,24790587,250640,7042361,625,2,0.95,11339692,Average,0
APP004172,Services,10,15806577,114501,5790877,692,3,1.426,10005806,Good,0
APP004173,Trading,21,1315370,11484,221628,816,3,1.749,273230,Good,1
APP004174,Trading,8,2435049,16302,298726,703,1,1.533,152264,Poor,1
APP004175,Services,15,19665970,139895,6049635,662,0,1.53,7782884,Good,1
APP004176,Services,14,1901729,17651,812958,800,1,0.516,593677,Good,0
APP004177,Trading,5,4433375,36593,505821,711,2,1.932,679750,Good,1
APP004178,Services,2,1343631,13694,322132,653,0,0.887,517965,Good,1
APP004179,Manufacturing,6,3675228,32481,1342949,654,3,0.271,1741277,Poor,0
APP004180,Manufacturing,12,4151014,45092,632186,637,2,1.469,914269,Good,0
APP004181,Trading,16,2246844,17664,436738,766,0,1.248,286464,Good,0
APP004182,Services,0,16173176,133568,5081564,738,0,0.339,3280498,Average,1
APP004183,Services,4,929831,9065,447520,784,0,1.924,794979,Good,1
APP004184,Manufacturing,9,4236243,25461,910525,711,0,1.167,522636,Average,0
APP004185,Manufacturing,11,52672814,388870,15539057,617,2,1.092,14396158,Good,1
APP004186,Trading,4,5423048,50833,1409842,691,1,0.906,2687927,Good,0
APP004187,Manufacturing,5,1039248,4580,476971,603,1,0.549,566784,Poor,1
APP004188,Trading,2,5615697,43847,723054,670,0,1.91,1093118,Good,1
APP004189,Services,18,148123197,1356376,48356156,826,1,1.484,40258219,Average,1
APP004190,Services,8,3744512,45788,1641773,784,0,1.178,1487067,Average,1
APP004191,Services,5,11287667,129527,5590183,750,1,1.349,7063200,Good,0
APP004192,Services,14,3755762,24435,1425274,675,2,1.797,2076838,Good,0
APP004193,Trading,8,5336804,44794,1344736,755,2,1.408,2609717,Average,0
APP004194,Services,16,3372069,15635,892686,617,1,0.368,1215507,Average,0
APP004195,Trading,17,830627,5127,199909,537,0,1.425,128732,Good,1
APP004196,Manufacturing,4,5957476,63291,2034151,685,0,1.173,2136629,Average,0
APP004197,Manufacturing,15,600333,3118,237589,642,4,2.136,205811,Poor,0
APP004198,Manufacturing,14,2332306,14726,997730,856,0,1.494,879600,Good,0
APP004199,Trading,10,63265998,761323,16869071,833,2,0.854,21222660,Good,1
APP004200,Trading,10,3227962,35611,1248199,601,1,0.407,1216993,Good,0
APP004201,Services,8,883899,9441,412329,735,1,1.066,385100,Average,0
APP004202,Manufacturing,3,4832561,54952,2263232,458,0,1.391,4417893,Poor,0
APP004203,Manufacturing,3,1467668,15283,560079,689,0,0.437,770633,Poor,0
APP004204,Services,18,4539972,23478,1610604,717,1,1.384,1437735,Good,1
APP004205,Manufacturing,8,604489,5120,188969,566,1,1.719,172680,Poor,1
APP004206,Trading,6,11159273,87808,1933668,678,2,0.498,3319222,Average,0
APP004207,Trading,11,4374571,29570,653787,579,2,1.541,1196243,Average,1
APP004208,Trading,5,763708,8490,224747,745,0,0.23,341288,Average,0
APP004209,Manufacturing,6,5943764,47755,973455,680,1,0.165,1116718,Average,0
APP004210,Manufacturing,8,64342265,300423,21284419,815,1,0.212,35052479,Poor,0
APP004211,Manufacturing,5,1040257,6718,372704,506,0,1.3,710400,Average,0
APP004212,Trading,10,11203682,68026,3475900,583,2,2.049,2604494,Good,0
APP004213,Trading,7,6547282,75701,750126,615,0,1.566,1344644,Average,1
APP004214,Manufacturing,10,6584693,62962,810517,719,1,0.633,1437236,Average,0
APP004215,Trading,11,14002529,123732,2035078,699,1,0.286,2136329,Good,0
APP004216,Services,14,2459642,20633,397129,720,2,1.372,372379,Good,0
APP004217,Manufacturing,6,4354723,41736,2159738,597,0,0.106,2911251,Average,0
APP004218,Trading,4,3939676,41198,936847,467,0,1.606,851069,Good,1
APP004219,Services,25,1132056,9946,245417,624,2,0.662,176225,Good,0
APP004220,Manufacturing,16,7546664,90452,912441,822,2,0.769,1760662,Good,0
APP004221,Manufacturing,2,1936010,23826,685595,591,0,0.754,848114,Good,1
APP004222,Trading,27,64640035,805491,23327057,721,3,1.701,28188045,Poor,1
APP004223,Services,5,1602380,15615,272692,666,0,0.605,187926,Average,0
APP004224,Services,7,482722,5762,225767,682,0,0.64,283615,Good,0
APP004225,Trading,3,18077581,136256,7596152,522,0,1.128,12262084,Good,0
APP004226,Services,8,1156133,13098,222125,747,1,1.03,193708,Good,0
APP004227,Trading,5,556182,6531,163706,650,0,1.916,172436,Good,1
APP004228,Trading,3,6021522,70458,1706236,887,0,0.6,1311025,Good,0
APP004229,Trading,3,24848311,275577,5948888,618,0,0.275,6142902,Poor,0
APP004230,Manufacturing,4,10275185,77628,4388057,755,0,1.128,7863057,Poor,0
APP004231,Services,11,1539148,8451,221184,633,1,0.501,189242,Poor,0
APP004232,Trading,10,4360723,30305,1160500,861,1,0.936,631674,Average,1
APP004233,Trading,4,2209249,23331,599175,731,0,0.456,781524,Average,1
APP004234,Services,6,41847862,255580,12030851,533,2,1.874,16473102,Average,0
APP004235,Manufacturing,13,1916973,15627,852171,816,1,0.772,846517,Poor,0
APP004236,Manufacturing,6,4019893,35689,752792,739,0,1.572,1100847,Average,1
APP004237,Manufacturing,16,4887993,44963,690034,635,2,2.002,384247,Average,0
APP004238,Services,24,711254,8509,246892,536,1,1.937,249573,Average,1
APP004239,Services,4,2545518,24638,431551,777,0,1.097,309360,Good,0
APP004240,Manufacturing,5,2633666,28230,342305,832,0,1.968,289148,Poor,1
APP004241,Services,17,30167030,271975,8164998,795,2,1.446,8767587,Good,1
APP004242,Trading,6,4643500,51604,872321,748,2,0.444,1081779,Average,0
APP004243,Services,13,2094308,13327,512030,731,2,1.888,327596,Good,0
APP004244,Trading,8,2839910,16799,579013,771,1,1.041,377504,Poor,1
APP004245,Trading,7,3163595,37602,433585,637,0,0.39,655176,Poor,1
APP004246,Services,11,3422868,34042,1109484,490,0,1.604,1227309,Good,0
APP004247,Manufacturing,17,15373386,150085,1703484,759,1,1.336,1302795,Poor,1
APP004248,Manufacturing,15,16318681,131541,7939856,719,1,1.826,6767739,Good,1
APP004249,Trading,7,791436,5782,187200,523,3,1.822,295791,Good,1
APP004250,Services,9,17683051,155565,6685307,448,1,0.758,3861689,Good,1
APP004251,Trading,13,11401310,58960,4835810,684,1,0.637,6108182,Good,0
APP004252,Manufacturing,9,3292277,26193,696783,652,1,1.544,724990,Average,0
APP004253,Manufacturing,19,426346,3394,170323,663,3,1.339,292397,Average,0
APP004254,Trading,1,4542163,39302,1966612,709,0,0.233,3314056,Good,0
APP004255,Manufacturing,5,2018522,19086,396693,585,0,0.445,608448,Good,0
APP004256,Services,10,8265771,100382,4108070,738,0,0.388,4425112,Good,1
APP004257,Services,5,9053801,86929,980304,729,0,1.221,1418357,Good,0
APP004258,Trading,18,27899738,321713,5211676,419,0,0.263,7607864,Good,1
APP004259,Trading,5,698722,6150,287879,653,1,0.545,287389,Good,0
APP004260,Trading,8,87269527,819553,15503641,686,1,1.186,28216042,Good,0
APP004261,Manufacturing,4,13022011,61836,4939300,732,1,0.403,9766410,Poor,0
APP004262,Services,7,10211600,53888,4515693,718,1,0.622,4387718,Good,0
APP004263,Trading,2,59080758,531564,28576518,478,0,1.823,48632688,Poor,1
APP004264,Trading,3,5423843,40485,1571281,665,0,1.425,1966241,Good,0
APP004265,Services,23,18953230,205138,9257584,670,1,0.733,11067243,Average,1
APP004266,Trading,8,4554462,39592,1205333,773,1,1.817,1301572,Average,0
APP004267,Trading,6,12231158,140891,2290299,542,2,0.676,2148387,Good,0
APP004268,Manufacturing,3,19229751,235938,5876010,655,0,1.219,11042561,Poor,1
APP004269,Services,4,16644873,89831,5990977,745,0,0.8,9652797,Good,0
APP004270,Services,21,409479,3053,115958,768,0,1.529,134633,Good,0
APP004271,Trading,8,1897854,18424,620197,650,0,0.806,1009275,Good,0
APP004272,Services,14,21611400,145064,5760814,795,1,0.623,9089985,Good,1
APP004273,Manufacturing,0,6901189,44111,2138711,576,0,1.255,1926991,Good,0
APP004274,Trading,5,3187178,34892,1533154,733,0,1.516,1171633,Poor,1
APP004275,Trading,20,8400457,103632,2519569,779,2,1.219,4420454,Good,0
APP004276,Trading,5,655561,6958,131945,523,0,1.461,226563,Average,0
APP004277,Trading,3,10954671,93450,4420194,786,0,0.902,8819586,Poor,0
APP004278,Manufacturing,10,6277602,49305,1475448,505,3,1.761,780578,Good,1
APP004279,Manufacturing,2,3789245,32828,1616048,691,0,1.212,2117945,Good,0
APP004280,Trading,2,2549568,20456,312925,607,0,0.473,485654,Poor,0
APP004281,Manufacturing,18,5455318,45592,1270386,787,4,1.992,1745269,Average,1
APP004282,Services,4,2253085,13207,310348,690,1,1.74,485900,Poor,0
APP004283,Manufacturing,11,2232285,26112,299409,851,1,1.981,211350,Good,0
APP004284,Manufacturing,22,58360543,610127,21205643,807,3,1.331,10651044,Average,0
APP004285,Trading,8,326821,3216,83056,679,0,1.384,53118,Good,1
APP004286,Trading,11,346419,4185,155400,792,0,1.741,166291,Poor,0
APP004287,Services,2,10767897,70385,3301028,643,0,0.2,3279240,Poor,0
APP004288,Trading,4,545586,2642,119012,549,1,1.883,215531,Good,0
APP004289,Manufacturing,19,192655,2129,74818,642,2,0.715,46782,Good,0
APP004290,Services,6,15865688,198111,5546751,650,0,0.208,6456746,Good,0
APP004291,Trading,3,22290316,200321,9358318,345,0,0.551,18124569,Average,0
APP004292,Manufacturing,10,505476,2353,180674,808,1,1.264,226629,Good,0
APP004293,Trading,16,256639,2738,50000,672,0,0.191,34930,Average,0
APP004294,Services,5,551626,2637,203066,756,0,0.101,190252,Good,0
APP004295,Trading,10,1258518,10907,322960,686,1,1.365,465122,Poor,0
APP004296,Manufacturing,13,65207620,422508,18600943,521,4,1.161,9634994,Good,0
APP004297,Manufacturing,7,1835886,21648,860343,671,0,1.704,1679519,Good,0
APP004298,Manufacturing,6,12067850,95671,2944381,650,1,0.639,3976284,Good,0
APP004299,Trading,21,11678630,136101,4026600,623,0,0.633,6266230,Good,1
APP004300,Trading,3,24475681,162983,6006153,616,0,0.247,7498331,Good,1
APP004301,Manufacturing,8,1380546,10208,190364,668,1,1.173,368713,Average,1
APP004302,Services,7,3444769,41541,969392,418,0,0.795,1341475,Poor,0
APP004303,Services,7,2517708,14714,853061,700,1,0.795,1273599,Good,0
APP004304,Trading,13,8278820,74405,2177340,736,1,1.02,3900174,Average,0
APP004305,Services,11,22481109,166455,5761154,722,0,1.714,10325917,Good,0
APP004306,Manufacturing,9,93530861,993116,40045369,639,0,0.3,21714882,Average,0
APP004307,Trading,2,1855861,9732,207622,850,0,1.095,192040,Good,0
APP004308,Trading,4,4202926,32825,917222,709,1,0.523,797503,Good,0
APP004309,Services,6,12715673,127043,5400383,620,0,0.504,2754018,Average,1
APP004310,Services,8,8838376,66804,4138234,542,1,0.638,7511614,Poor,0
APP004311,Manufacturing,19,50961734,237197,13500774,551,0,0.973,13172841,Good,1
APP004312,Services,8,3003141,30159,1367983,705,1,1.089,1395929,Good,0
APP004313,Manufacturing,12,2017100,16862,362214,746,1,1.806,235233,Poor,0
APP004314,Services,7,27566250,117457,5198190,676,0,1.795,10316233,Average,1
APP004315,Services,12,5768394,53485,2529305,668,1,1.265,4399414,Average,1
APP004316,Manufacturing,8,7939190,93939,3662372,632,0,0.635,4972744,Good,0
APP004317,Services,3,3019297,15373,571016,705,0,1.655,946684,Poor,1
APP004318,Manufacturing,11,14577739,132496,1803698,594,0,1.606,3004365,Good,0
APP004319,Trading,10,982342,10058,133725,668,3,1.766,198594,Poor,0
APP004320,Trading,2,1676789,7975,342991,663,0,0.131,261021,Good,0
APP004321,Trading,7,100000,435,50000,721,1,1.582,79023,Poor,1
APP004322,Services,7,1364503,10963,414804,582,0,1.72,561821,Average,0
APP004323,Services,5,13882777,149377,3918213,559,1,1.3,6214708,Good,0
APP004324,Trading,3,3609873,19875,1204455,660,0,1.527,1584074,Good,0
APP004325,Services,9,891178,9926,406456,688,0,1.575,786291,Average,1
APP004326,Services,18,32923969,317325,4483327,685,1,1.113,6458403,Good,0
APP004327,Manufacturing,11,4466545,30974,1687861,400,1,1.696,2296369,Average,1
APP004328,Services,2,42305538,358125,19913907,687,1,1.655,35131762,Average,0
APP004329,Manufacturing,17,13825640,168854,2562444,900,2,1.941,2738880,Good,0
APP004330,Services,16,5028956,30024,2188143,773,2,1.951,2130574,Good,0
APP004331,Manufacturing,5,53827637,448355,20411971,464,1,1.156,25611986,Poor,1
APP004332,Manufacturing,2,1900847,17812,201085,613,0,0.16,276833,Poor,1
APP004333,Trading,5,664277,3531,127969,640,0,0.136,106306,Good,0
APP004334,Trading,6,38159878,172839,13063572,629,1,1.934,19901336,Average,0
APP004335,Trading,2,8257216,35331,2485092,530,0,0.741,4233508,Good,1
APP004336,Manufacturing,9,28828678,198123,8970749,578,0,0.817,12253861,Poor,0
APP004337,Trading,4,12752875,60995,2458399,751,0,0.993,3157679,Good,0
APP004338,Services,3,39617171,430430,14658408,730,0,0.605,13807683,Poor,0
APP004339,Trading,6,1608780,20073,332321,650,0,1.222,619570,Average,0
APP004340,Manufacturing,18,2906797,13596,743483,780,1,1.641,1213178,Good,0
APP004341,Trading,13,2739983,21297,678327,610,3,0.739,827850,Poor,0
APP004342,Manufacturing,10,2721744,11924,1003806,635,1,1.562,1494326,Average,0
APP004343,Services,5,327165,1728,50000,623,1,1.427,50265,Average,1
APP004344,Services,2,4260762,29218,776382,498,0,1.099,457852,Good,0
APP004345,Trading,3,11030469,82149,1987677,630,0,0.718,1601851,Good,0
APP004346,Trading,12,1319220,15828,189136,837,2,1.858,117119,Poor,0
APP004347,Services,4,863472,6446,158048,810,1,0.915,199498,Average,0
APP004348,Trading,8,2879246,23904,987074,677,2,0.912,1414571,Good,0
APP004349,Services,10,11665280,72478,4582906,648,1,1.369,4906777,Good,0
APP004350,Trading,2,664152,2767,241831,830,0,1.849,313227,Good,0
APP004351,Services,7,116171177,1354686,33698383,639,0,1.065,21167718,Good,0
APP004352,Trading,9,507604,2460,61406,616,0,1.473,101623,Good,0
APP004353,Trading,21,1680428,20504,812659,787,3,1.118,446290,Good,0
APP004354,Services,8,19347649,101711,3235518,494,0,0.516,4696802,Average,1
APP004355,Trading,12,15628808,143899,5741532,662,4,0.536,6602875,Good,0
APP004356,Trading,5,12848934,160548,5976761,653,0,0.359,4636207,Good,1
APP004357,Manufacturing,14,1332909,7091,505320,729,0,0.141,649125,Good,1
APP004358,Trading,3,1600886,12326,299717,596,1,1.201,500953,Average,0
APP004359,Trading,10,995181,10618,225227,652,3,0.499,252318,Average,0
APP004360,Manufacturing,8,2184006,9685,244788,675,1,1.795,257410,Average,1
APP004361,Manufacturing,15,6675011,66181,2303568,654,1,2.018,1644034,Average,0
APP004362,Trading,10,987963,4778,341042,651,2,1.142,474684,Average,0
APP004363,Services,6,251698,1544,98212,745,0,0.954,171087,Good,0
APP004364,Trading,14,21527842,118416,2247474,736,1,0.811,3016137,Good,0
APP004365,Manufacturing,10,2744366,32185,1172218,721,0,1.312,876386,Good,0
APP004366,Services,3,10341642,58641,4089957,491,0,1.255,6101568,Good,1
APP004367,Manufacturing,7,2199946,9907,343971,706,1,0.802,187537,Good,1
APP004368,Trading,3,7600712,68889,1816955,571,0,0.752,3192536,Average,0
APP004369,Manufacturing,9,116740173,823194,41490619,867,0,1.325,78095417,Poor,1
APP004370,Manufacturing,10,647180,4884,193065,669,3,1.304,269432,Good,1
APP004371,Manufacturing,19,1211135,6248,176871,668,3,1.615,322377,Average,0
APP004372,Trading,7,905779,9421,122224,815,1,1.939,76604,Good,0
APP004373,Manufacturing,6,81371676,746960,33572531,782,1,1.631,28285419,Average,0
APP004374,Trading,2,3245203,23371,526978,630,0,0.678,514273,Good,0
APP004375,Trading,7,13241613,74106,2235675,546,1,1.592,3710661,Good,0
APP004376,Trading,6,100000,911,50000,485,0,0.955,61317,Good,0
APP004377,Trading,8,6191260,65967,2135092,561,0,1.578,2183176,Poor,1
APP004378,Services,6,2016862,13654,689537,694,0,1.784,508260,Good,1
APP004379,Manufacturing,6,27817714,121901,8115492,647,0,0.575,13925896,Good,1
APP004380,Trading,8,9483863,56456,3106894,572,0,0.553,1649093,Poor,1
APP004381,Manufacturing,7,1863732,18363,634988,624,0,0.922,638738,Average,1
APP004382,Manufacturing,6,37058109,459859,18052134,833,2,0.298,15599993,Good,0
APP004383,Trading,6,42529631,181947,8046152,773,0,1.403,5580131,Good,0
APP004384,Trading,22,38163271,256378,7091688,869,3,1.674,5375940,Average,0
APP004385,Services,6,10875339,50934,1336442,593,1,0.806,1658117,Good,1
APP004386,Trading,6,2286068,15551,830481,742,0,0.984,945988,Average,0
APP004387,Services,2,4722821,35653,1509493,724,1,1.272,1928458,Average,0
APP004388,Manufacturing,14,1994602,23617,288211,824,1,0.29,458667,Good,0
APP004389,Manufacturing,1,4601567,22262,1131136,653,0,1.451,2079585,Poor,0
APP004390,Manufacturing,4,1393426,14829,238924,579,0,1.101,161917,Average,0
APP004391,Manufacturing,10,2787875,20805,648439,579,3,1.436,404636,Average,0
APP004392,Trading,2,83064317,907659,39912875,652,1,1.525,39135850,Good,0
APP004393,Trading,5,5472252,46213,2042942,667,0,1.384,2695563,Average,0
APP004394,Manufacturing,7,1835540,8248,189111,691,0,0.281,122890,Average,1
APP004395,Services,7,671507,8092,134975,524,1,1.637,212444,Good,1
APP004396,Services,4,2927064,14214,304837,787,0,1.259,406695,Average,0
APP004397,Manufacturing,12,11199359,102444,4322363,538,2,1.558,7013863,Good,0
APP004398,Manufacturing,12,4494597,51600,1293404,803,1,0.647,1341092,Good,1
APP004399,Manufacturing,11,3346468,16168,1665227,639,0,0.521,1834488,Poor,1
APP004400,Manufacturing,5,6498872,57075,2556872,844,2,1.77,4375721,Good,0
APP004401,Manufacturing,8,6378192,70388,1959158,491,0,0.842,1764249,Good,0
APP004402,Trading,5,9886842,122458,4171082,777,0,1.193,4471922,Good,0
APP004403,Manufacturing,26,12347955,125982,4715949,598,4,1.348,2453422,Good,0
APP004404,Trading,9,3119933,20236,616219,557,2,1.312,821408,Good,0
APP004405,Services,5,2788177,27871,870199,825,1,0.282,1546513,Good,0
APP004406,Services,24,4058574,40780,1308482,773,4,0.875,708983,Average,1
APP004407,Services,6,8029835,80296,2252309,514,0,0.226,3199820,Poor,0
APP004408,Manufacturing,9,19151868,216138,3287936,688,0,1.012,5813639,Good,0
APP004409,Trading,12,2208929,10812,418255,814,0,1.814,519011,Average,1
APP004410,Trading,5,2685018,13613,570348,715,0,0.839,552970,Good,1
APP004411,Manufacturing,5,1013183,9630,105474,663,1,1.637,210407,Good,1
APP004412,Manufacturing,13,392124,4750,183034,791,1,0.696,109316,Poor,0
APP004413,Services,12,571819,4602,214110,710,2,1.827,174635,Good,1
APP004414,Trading,12,812401,9888,305338,508,1,0.947,558117,Good,1
APP004415,Trading,10,1324648,15874,435719,679,3,0.925,412172,Good,0
APP004416,Trading,22,7949934,92941,2986983,742,5,1.675,5166793,Poor,0
APP004417,Trading,8,707825,8316,348777,688,0,1.074,348707,Good,1
APP004418,Manufacturing,4,3491163,40681,886979,617,1,0.791,1523804,Good,0
APP004419,Manufacturing,3,11832025,130141,4555450,701,1,0.26,6963429,Average,0
APP004420,Manufacturing,6,997975,9937,243317,680,0,0.417,292657,Good,1
APP004421,Manufacturing,0,1563098,6830,690444,450,0,1.567,886818,Good,1
APP004422,Services,16,523520,2758,232030,549,2,1.949,177848,Good,1
APP004423,Trading,10,861587,4553,397111,701,1,0.471,267583,Good,1
APP004424,Services,4,26538996,115785,2711896,732,0,1.182,4272359,Good,0
APP004425,Manufacturing,14,7948678,40849,1742958,600,3,0.315,3090020,Average,0
APP004426,Trading,3,84637791,1001368,12997803,729,0,0.653,20574952,Good,0
APP004427,Manufacturing,4,1125477,10915,316928,708,0,0.953,592432,Good,0
APP004428,Manufacturing,8,33922726,229564,10115073,647,2,1.598,18562348,Average,0
APP004429,Manufacturing,18,1292746,13933,261602,728,2,0.284,436164,Good,1
APP004430,Services,10,1695604,13965,660231,710,3,1.734,1219572,Good,0
APP004431,Services,0,194018951,1038206,40338070,737,0,0.485,30287251,Average,0
APP004432,Trading,4,971538,11209,428988,750,1,1.593,685111,Poor,1
APP004433,Trading,4,36734366,256730,6283918,553,0,1.288,10246021,Good,0
APP004434,Services,9,3396279,33930,838521,594,3,0.895,612929,Poor,0
APP004435,Manufacturing,2,662909,4367,231285,801,0,1.475,431201,Average,0
APP004436,Manufacturing,3,393765,3281,134720,744,0,0.549,69135,Poor,0
APP004437,Manufacturing,6,4057365,44504,532373,725,0,0.517,613244,Average,1
APP004438,Services,11,672726,3681,294992,751,0,0.217,157000,Good,0
APP004439,Services,12,2350201,28931,797249,787,0,0.847,1024494,Good,1
APP004440,Manufacturing,8,202840,963,90860,679,1,0.336,101602,Average,0
APP004441,Services,13,6286003,54164,2810184,638,0,0.897,4031470,Good,1
APP004442,Services,28,413822,4883,131747,762,3,0.269,217338,Good,0
APP004443,Manufacturing,19,3554855,42826,1650563,685,1,0.445,2728154,Average,0
APP004444,Trading,5,430671,2627,189220,814,0,1.872,299598,Poor,0
APP004445,Trading,2,20970373,112538,10133915,807,0,1.612,6615583,Good,0
APP004446,Services,6,146298,1492,64400,751,3,0.699,72524,Good,0
APP004447,Manufacturing,4,2223967,10044,952928,530,1,1.515,1642777,Good,0
APP004448,Services,10,8322077,68326,2394629,560,1,1.42,3547523,Good,0
APP004449,Manufacturing,3,5768295,62314,1066052,524,0,0.436,1622042,Good,1
APP004450,Services,7,538968,4762,250233,682,0,0.805,210293,Poor,0
APP004451,Trading,4,250096,1433,97292,750,0,1.836,96084,Poor,0
APP004452,Trading,6,11188042,92025,2379686,631,1,1.554,4601638,Poor,1
APP004453,Services,7,2905599,34413,686878,599,0,1.545,1216040,Good,0
APP004454,Services,11,727073,6769,272238,682,1,1.221,203465,Good,1
APP004455,Services,7,11927467,121410,3472406,585,0,1.365,4573296,Poor,0
APP004456,Manufacturing,5,1475838,10284,195685,686,0,1.067,241819,Poor,1
APP004457,Services,12,1365807,7836,213856,649,1,1.558,249246,Average,1
APP004458,Manufacturing,8,962166,6058,383191,600,1,1.542,462097,Good,0
APP004459,Trading,5,1098662,9459,254260,671,0,0.159,372321,Average,1
APP004460,Trading,11,1100319,7154,333462,760,3,1.45,650492,Average,0
APP004461,Trading,9,5830646,50627,2371023,516,0,1.297,4298636,Good,0
APP004462,Trading,10,36809426,370484,14741079,686,1,0.278,26721000,Average,0
APP004463,Services,15,462623,4758,77168,470,4,1.08,120001,Average,1
APP004464,Manufacturing,3,2018870,11182,281344,630,0,1.808,148094,Average,1
APP004465,Services,26,3220450,33557,1083555,771,2,2.012,1257672,Good,1
APP004466,Trading,10,7218475,70541,2863230,772,1,1.636,3626822,Good,1
APP004467,Manufacturing,3,14828231,63267,2366822,603,0,0.388,4174451,Average,0
APP004468,Manufacturing,16,2985795,13905,742812,628,0,0.812,1399653,Good,0
APP004469,Services,4,1307450,12488,585882,635,1,0.497,689769,Poor,0
APP004470,Services,19,9258561,68181,4422715,577,2,1.439,4204628,Average,1
APP004471,Services,3,287624,1548,81002,672,0,1.569,81490,Poor,0
APP004472,Services,7,140317,636,50000,563,1,1.829,68399,Good,1
APP004473,Manufacturing,12,178284366,979670,36205736,729,0,1.735,33036211,Good,1
APP004474,Trading,11,1080076,13118,208657,600,2,0.388,389376,Good,0
APP004475,Services,9,1915692,19596,374681,636,2,0.439,422631,Good,1
APP004476,Trading,14,8425320,72156,2506976,727,1,1.878,4976588,Good,1
APP004477,Trading,5,5776344,69390,1925199,723,2,1.803,1278857,Good,1
APP004478,Trading,14,14060580,131127,2095080,736,2,1.075,1637973,Good,0
APP004479,Trading,5,14009339,143087,6384649,686,1,0.967,8091814,Good,0
APP004480,Trading,18,443224,2890,154237,577,2,1.25,278005,Good,0
APP004481,Manufacturing,5,23039280,209077,7808027,656,1,1.284,8049526,Good,1
APP004482,Trading,3,7243561,38842,3584922,638,0,0.583,6295846,Good,1
APP004483,Trading,11,6397280,48218,2247093,629,2,0.967,2557593,Poor,0
APP004484,Trading,8,6654063,29568,3137947,673,2,1.377,5583939,Good,0
APP004485,Manufacturing,9,125209,747,50000,581,1,0.542,45807,Good,0
APP004486,Services,6,2529126,12115,495839,658,0,1.998,598892,Good,0
APP004487,Manufacturing,10,843611,6241,258657,640,2,0.738,237472,Good,1
APP004488,Trading,17,722941,8091,219371,638,1,1.2,180506,Good,1
APP004489,Services,9,1714035,12540,326683,556,1,1.203,369713,Average,1
APP004490,Trading,2,11501417,127631,4368954,539,0,0.958,4377954,Poor,1
APP004491,Manufacturing,7,5381343,51862,601922,798,2,0.659,1011662,Good,0
APP004492,Services,10,6931052,58309,2607823,681,0,1.174,4228475,Average,0
APP004493,Trading,19,1991610,12230,563369,869,2,0.373,584681,Poor,0
APP004494,Services,12,6438301,76302,2418245,860,0,0.835,4808464,Good,0
APP004495,Services,4,2522210,11648,733540,780,1,0.576,1438293,Good,0
APP004496,Trading,7,14524450,143902,7130539,535,0,0.336,13382240,Good,0
APP004497,Trading,12,10394818,97125,2431077,815,0,1.858,3354307,Poor,1
APP004498,Manufacturing,10,4570058,35838,2253171,657,2,1.53,2520095,Good,0
APP004499,Manufacturing,11,1090798,6729,137429,644,2,0.521,133242,Good,0
APP004500,Trading,3,5070974,39329,1894030,613,0,1.904,989721,Average,0
APP004501,Trading,11,5220162,59717,1470455,636,0,0.51,2128792,Average,0
APP004502,Trading,9,4261699,47474,1827651,707,1,0.598,2430305,Good,1
APP004503,Manufacturing,12,1793239,21539,745712,900,1,0.403,1077410,Good,0
APP004504,Manufacturing,8,1322650,8903,555624,502,1,1.533,757833,Average,0
APP004505,Trading,7,5672918,41937,782269,858,0,1.185,552730,Average,0
APP004506,Manufacturing,14,1029399,4449,441556,828,1,0.261,681351,Good,0
APP004507,Services,10,2464882,29639,457521,652,1,0.198,476120,Good,0
APP004508,Manufacturing,3,8120162,56123,895427,606,0,1.112,1141170,Good,1
APP004509,Trading,8,6846123,51583,1280878,531,0,1.338,1342975,Poor,0
APP004510,Services,6,610704,7164,178150,571,0,1.663,94953,Good,1
APP004511,Manufacturing,5,5371282,45951,2131563,599,1,1.059,3868426,Good,1
APP004512,Trading,10,75763884,673146,14202166,659,1,1.435,10269588,Good,0
APP004513,Manufacturing,8,9726399,54810,1412302,663,0,1.494,1939457,Poor,1
APP004514,Trading,10,2381944,19822,853657,746,1,1.315,1557664,Average,1
APP004515,Trading,13,26257431,310320,12959597,741,0,0.769,10782305,Good,1
APP004516,Trading,7,94720471,835685,32237934,687,0,0.351,36042722,Poor,0
APP004517,Trading,13,13487210,84870,5076895,671,0,1.33,5415005,Poor,1
APP004518,Services,5,255621,1131,82940,774,0,1.561,52569,Good,0
APP004519,Manufacturing,15,9482718,66086,3915787,763,1,0.511,4445498,Good,0
APP004520,Manufacturing,5,25957511,232014,12727532,704,1,1.09,15517632,Poor,0
APP004521,Services,3,152306,688,50000,615,1,0.905,26994,Good,0
APP004522,Trading,9,14531815,134394,3875870,778,0,0.491,4775907,Good,0
APP004523,Services,7,2579164,21996,1145502,747,0,0.566,733974,Average,0
